sample_time,seconds,type,track,song_row,chain_row,phrase_row,instrument,frequency,volume
1604518,33.427458,TICK,0,0,0,0,0,0.000,0.0000
1604518,33.427458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1604518,33.427458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1604518,33.427458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1604518,33.427458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1605485,33.447604,TICK,0,0,0,0,0,0.000,0.0000
1605485,33.447604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1605485,33.447604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1605485,33.447604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1605485,33.447604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1606453,33.467771,TICK,0,0,0,0,0,0.000,0.0000
1606453,33.467771,NOTE_ON,0,0,1,4,0,261.626,0.8976
1606453,33.467771,NOTE_ON,1,0,1,4,1,261.626,0.9449
1606453,33.467771,NOTE_ON,2,0,1,4,2,261.626,0.6457
1606453,33.467771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1606453,33.467771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1606453,33.467771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1606453,33.467771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1607421,33.487938,TICK,0,0,0,0,0,0.000,0.0000
1607421,33.487938,NOTE_OFF,2,0,1,4,0,0.000,0.0000
1607421,33.487938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1607421,33.487938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1607421,33.487938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1607421,33.487938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1608389,33.508104,TICK,0,0,0,0,0,0.000,0.0000
1608389,33.508104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1608389,33.508104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1608389,33.508104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1608389,33.508104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1609356,33.528250,TICK,0,0,0,0,0,0.000,0.0000
1609356,33.528250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1609356,33.528250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1609356,33.528250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1609356,33.528250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1610324,33.548417,TICK,0,0,0,0,0,0.000,0.0000
1610324,33.548417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1610324,33.548417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1610324,33.548417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1610324,33.548417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1611292,33.568583,TICK,0,0,0,0,0,0.000,0.0000
1611292,33.568583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1611292,33.568583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1611292,33.568583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1611292,33.568583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1612260,33.588750,TICK,0,0,0,0,0,0.000,0.0000
1612260,33.588750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1612260,33.588750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1612260,33.588750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1612260,33.588750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1613227,33.608896,TICK,0,0,0,0,0,0.000,0.0000
1613227,33.608896,NOTE_ON,2,0,1,5,2,261.626,0.2677
1613227,33.608896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1613227,33.608896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1613227,33.608896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1613227,33.608896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1614195,33.629063,TICK,0,0,0,0,0,0.000,0.0000
1614195,33.629063,NOTE_OFF,2,0,1,5,0,0.000,0.0000
1614195,33.629063,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1614195,33.629063,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1614195,33.629063,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1614195,33.629063,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1615163,33.649229,TICK,0,0,0,0,0,0.000,0.0000
1615163,33.649229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1615163,33.649229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1615163,33.649229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1615163,33.649229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1616131,33.669396,TICK,0,0,0,0,0,0.000,0.0000
1616131,33.669396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1616131,33.669396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1616131,33.669396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1616131,33.669396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1617098,33.689542,TICK,0,0,0,0,0,0.000,0.0000
1617098,33.689542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1617098,33.689542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1617098,33.689542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1617098,33.689542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1618066,33.709708,TICK,0,0,0,0,0,0.000,0.0000
1618066,33.709708,NOTE_ON,2,0,1,6,2,261.626,0.4094
1618066,33.709708,NOTE_ON,3,0,1,6,0,207.652,0.7559
1618066,33.709708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1618066,33.709708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1618066,33.709708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1618066,33.709708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1619034,33.729875,TICK,0,0,0,0,0,0.000,0.0000
1619034,33.729875,NOTE_OFF,2,0,1,6,0,0.000,0.0000
1619034,33.729875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1619034,33.729875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1619034,33.729875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1619034,33.729875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1620002,33.750042,TICK,0,0,0,0,0,0.000,0.0000
1620002,33.750042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1620002,33.750042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1620002,33.750042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1620002,33.750042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1620969,33.770187,TICK,0,0,0,0,0,0.000,0.0000
1620969,33.770187,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1620969,33.770187,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1620969,33.770187,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1620969,33.770187,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1621937,33.790354,TICK,0,0,0,0,0,0.000,0.0000
1621937,33.790354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1621937,33.790354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1621937,33.790354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1621937,33.790354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1622905,33.810521,TICK,0,0,0,0,0,0.000,0.0000
1622905,33.810521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1622905,33.810521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1622905,33.810521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1622905,33.810521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1623872,33.830667,TICK,0,0,0,0,0,0.000,0.0000
1623872,33.830667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1623872,33.830667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1623872,33.830667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1623872,33.830667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1624840,33.850833,TICK,0,0,0,0,0,0.000,0.0000
1624840,33.850833,NOTE_ON,1,0,1,7,1,261.626,0.3150
1624840,33.850833,NOTE_ON,2,0,1,7,2,261.626,0.2677
1624840,33.850833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1624840,33.850833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1624840,33.850833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1624840,33.850833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1625808,33.871000,TICK,0,0,0,0,0,0.000,0.0000
1625808,33.871000,NOTE_OFF,2,0,1,7,0,0.000,0.0000
1625808,33.871000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1625808,33.871000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1625808,33.871000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1625808,33.871000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1626776,33.891167,TICK,0,0,0,0,0,0.000,0.0000
1626776,33.891167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1626776,33.891167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1626776,33.891167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1626776,33.891167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1627743,33.911313,TICK,0,0,0,0,0,0.000,0.0000
1627743,33.911313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1627743,33.911313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1627743,33.911313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1627743,33.911313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1628711,33.931479,TICK,0,0,0,0,0,0.000,0.0000
1628711,33.931479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1628711,33.931479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1628711,33.931479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1628711,33.931479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1629679,33.951646,TICK,0,0,0,0,0,0.000,0.0000
1629679,33.951646,NOTE_ON,0,0,1,8,0,261.626,0.8976
1629679,33.951646,NOTE_ON,2,0,1,8,2,261.626,0.6457
1629679,33.951646,NOTE_ON,3,0,1,8,0,103.826,0.8189
1629679,33.951646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1629679,33.951646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1629679,33.951646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1629679,33.951646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1630647,33.971812,TICK,0,0,0,0,0,0.000,0.0000
1630647,33.971812,NOTE_OFF,2,0,1,8,0,0.000,0.0000
1630647,33.971812,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1630647,33.971812,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1630647,33.971812,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1630647,33.971812,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1631614,33.991958,TICK,0,0,0,0,0,0.000,0.0000
1631614,33.991958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1631614,33.991958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1631614,33.991958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1631614,33.991958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1632582,34.012125,TICK,0,0,0,0,0,0.000,0.0000
1632582,34.012125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1632582,34.012125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1632582,34.012125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1632582,34.012125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1633550,34.032292,TICK,0,0,0,0,0,0.000,0.0000
1633550,34.032292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1633550,34.032292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1633550,34.032292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1633550,34.032292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1634518,34.052458,TICK,0,0,0,0,0,0.000,0.0000
1634518,34.052458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1634518,34.052458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1634518,34.052458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1634518,34.052458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1635485,34.072604,TICK,0,0,0,0,0,0.000,0.0000
1635485,34.072604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1635485,34.072604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1635485,34.072604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1635485,34.072604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1636453,34.092771,TICK,0,0,0,0,0,0.000,0.0000
1636453,34.092771,NOTE_ON,2,0,1,9,2,261.626,0.2677
1636453,34.092771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1636453,34.092771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1636453,34.092771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1636453,34.092771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1637421,34.112938,TICK,0,0,0,0,0,0.000,0.0000
1637421,34.112938,NOTE_OFF,2,0,1,9,0,0.000,0.0000
1637421,34.112938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1637421,34.112938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1637421,34.112938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1637421,34.112938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1638389,34.133104,TICK,0,0,0,0,0,0.000,0.0000
1638389,34.133104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1638389,34.133104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1638389,34.133104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1638389,34.133104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1639356,34.153250,TICK,0,0,0,0,0,0.000,0.0000
1639356,34.153250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1639356,34.153250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1639356,34.153250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1639356,34.153250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1640324,34.173417,TICK,0,0,0,0,0,0.000,0.0000
1640324,34.173417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1640324,34.173417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1640324,34.173417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1640324,34.173417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1641292,34.193583,TICK,0,0,0,0,0,0.000,0.0000
1641292,34.193583,NOTE_ON,2,0,1,10,2,261.626,0.4094
1641292,34.193583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1641292,34.193583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1641292,34.193583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1641292,34.193583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1642260,34.213750,TICK,0,0,0,0,0,0.000,0.0000
1642260,34.213750,NOTE_OFF,2,0,1,10,0,0.000,0.0000
1642260,34.213750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1642260,34.213750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1642260,34.213750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1642260,34.213750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1643227,34.233896,TICK,0,0,0,0,0,0.000,0.0000
1643227,34.233896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1643227,34.233896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1643227,34.233896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1643227,34.233896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1644195,34.254063,TICK,0,0,0,0,0,0.000,0.0000
1644195,34.254063,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1644195,34.254063,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1644195,34.254063,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1644195,34.254063,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1645163,34.274229,TICK,0,0,0,0,0,0.000,0.0000
1645163,34.274229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1645163,34.274229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1645163,34.274229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1645163,34.274229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1646131,34.294396,TICK,0,0,0,0,0,0.000,0.0000
1646131,34.294396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1646131,34.294396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1646131,34.294396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1646131,34.294396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1647098,34.314542,TICK,0,0,0,0,0,0.000,0.0000
1647098,34.314542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1647098,34.314542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1647098,34.314542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1647098,34.314542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1648066,34.334708,TICK,0,0,0,0,0,0.000,0.0000
1648066,34.334708,NOTE_ON,2,0,1,11,2,261.626,0.2677
1648066,34.334708,NOTE_ON,3,0,1,11,0,130.813,0.6929
1648066,34.334708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1648066,34.334708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1648066,34.334708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1648066,34.334708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1649034,34.354875,TICK,0,0,0,0,0,0.000,0.0000
1649034,34.354875,NOTE_OFF,2,0,1,11,0,0.000,0.0000
1649034,34.354875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1649034,34.354875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1649034,34.354875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1649034,34.354875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1650002,34.375042,TICK,0,0,0,0,0,0.000,0.0000
1650002,34.375042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1650002,34.375042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1650002,34.375042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1650002,34.375042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1650969,34.395187,TICK,0,0,0,0,0,0.000,0.0000
1650969,34.395187,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1650969,34.395187,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1650969,34.395187,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1650969,34.395187,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1651937,34.415354,TICK,0,0,0,0,0,0.000,0.0000
1651937,34.415354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1651937,34.415354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1651937,34.415354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1651937,34.415354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1652905,34.435521,TICK,0,0,0,0,0,0.000,0.0000
1652905,34.435521,NOTE_ON,0,0,1,12,0,261.626,0.8976
1652905,34.435521,NOTE_ON,1,0,1,12,1,261.626,0.9449
1652905,34.435521,NOTE_ON,2,0,1,12,2,261.626,0.6457
1652905,34.435521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1652905,34.435521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1652905,34.435521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1652905,34.435521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1653872,34.455667,TICK,0,0,0,0,0,0.000,0.0000
1653872,34.455667,NOTE_OFF,2,0,1,12,0,0.000,0.0000
1653872,34.455667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1653872,34.455667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1653872,34.455667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1653872,34.455667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1654840,34.475833,TICK,0,0,0,0,0,0.000,0.0000
1654840,34.475833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1654840,34.475833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1654840,34.475833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1654840,34.475833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1655808,34.496000,TICK,0,0,0,0,0,0.000,0.0000
1655808,34.496000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1655808,34.496000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1655808,34.496000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1655808,34.496000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1656776,34.516167,TICK,0,0,0,0,0,0.000,0.0000
1656776,34.516167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1656776,34.516167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1656776,34.516167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1656776,34.516167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1657743,34.536313,TICK,0,0,0,0,0,0.000,0.0000
1657743,34.536313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1657743,34.536313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1657743,34.536313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1657743,34.536313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1658711,34.556479,TICK,0,0,0,0,0,0.000,0.0000
1658711,34.556479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1658711,34.556479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1658711,34.556479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1658711,34.556479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1659679,34.576646,TICK,0,0,0,0,0,0.000,0.0000
1659679,34.576646,NOTE_ON,2,0,1,13,2,261.626,0.2677
1659679,34.576646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1659679,34.576646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1659679,34.576646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1659679,34.576646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1660647,34.596812,TICK,0,0,0,0,0,0.000,0.0000
1660647,34.596812,NOTE_OFF,2,0,1,13,0,0.000,0.0000
1660647,34.596812,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1660647,34.596812,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1660647,34.596812,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1660647,34.596812,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1661614,34.616958,TICK,0,0,0,0,0,0.000,0.0000
1661614,34.616958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1661614,34.616958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1661614,34.616958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1661614,34.616958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1662582,34.637125,TICK,0,0,0,0,0,0.000,0.0000
1662582,34.637125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1662582,34.637125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1662582,34.637125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1662582,34.637125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1663550,34.657292,TICK,0,0,0,0,0,0.000,0.0000
1663550,34.657292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1663550,34.657292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1663550,34.657292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1663550,34.657292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1664518,34.677458,TICK,0,0,0,0,0,0.000,0.0000
1664518,34.677458,NOTE_ON,0,0,1,14,0,261.626,0.5669
1664518,34.677458,NOTE_ON,2,0,1,14,2,261.626,0.4094
1664518,34.677458,NOTE_ON,3,0,1,14,0,155.563,0.7559
1664518,34.677458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1664518,34.677458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1664518,34.677458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1664518,34.677458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1665485,34.697604,TICK,0,0,0,0,0,0.000,0.0000
1665485,34.697604,NOTE_OFF,2,0,1,14,0,0.000,0.0000
1665485,34.697604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1665485,34.697604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1665485,34.697604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1665485,34.697604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1666453,34.717771,TICK,0,0,0,0,0,0.000,0.0000
1666453,34.717771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1666453,34.717771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1666453,34.717771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1666453,34.717771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1667421,34.737938,TICK,0,0,0,0,0,0.000,0.0000
1667421,34.737938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1667421,34.737938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1667421,34.737938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1667421,34.737938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1668389,34.758104,TICK,0,0,0,0,0,0.000,0.0000
1668389,34.758104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1668389,34.758104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1668389,34.758104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1668389,34.758104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1669356,34.778250,TICK,0,0,0,0,0,0.000,0.0000
1669356,34.778250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1669356,34.778250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1669356,34.778250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1669356,34.778250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1670324,34.798417,TICK,0,0,0,0,0,0.000,0.0000
1670324,34.798417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1670324,34.798417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1670324,34.798417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1670324,34.798417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1671292,34.818583,TICK,0,0,0,0,0,0.000,0.0000
1671292,34.818583,NOTE_ON,2,0,1,15,2,261.626,0.2677
1671292,34.818583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
1671292,34.818583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
1671292,34.818583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
1671292,34.818583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
1672260,34.838750,TICK,0,0,0,0,0,0.000,0.0000
1672260,34.838750,NOTE_OFF,2,0,1,15,0,0.000,0.0000
1672260,34.838750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
